phase,run,run_type,replay_mode,root_file,t_entries,tsh_last_evnumber,tsh_difference,tsh_flag,tsp_last_evnumber,tsp_difference,tsp_flag,overall_flag,status
phase2,27106,SHMSHEEP,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27106_-1.root,1184817,1184818,1,0,1184818,1,0,0,OK
phase2,27107,SHMSHEEP,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27107_-1.root,84764,84765,1,0,84765,1,0,0,OK
phase2,27108,SHMSHEE,shms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/shms_coin_replay_production_27108_-1.root,2253641,,,,2253642,1,0,0,OK
phase2,27109,SHMSHEE,shms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/shms_coin_replay_production_27109_-1.root,3033823,,,,3033824,1,0,0,OK
phase2,27113,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27113_-1.root,2591144,2591145,1,0,,,,0,OK
phase2,27114,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27114_-1.root,2071267,2071268,1,0,,,,0,OK
phase2,27115,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27115_-1.root,1571062,1571063,1,0,,,,0,OK
phase2,27116,SHMSDIS,shms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/shms_coin_replay_production_27116_-1.root,818658,,,,818659,1,0,0,OK
phase2,27118,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27118_-1.root,2337098,2337099,1,0,,,,0,OK
phase2,27119,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27119_-1.root,2701635,2701636,1,0,,,,0,OK
phase2,27120,SHMSDIS,shms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/shms_coin_replay_production_27120_-1.root,3641708,,,,3641709,1,0,0,OK
phase2,27121,SHMSDIS,shms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/shms_coin_replay_production_27121_-1.root,2770100,,,,2770101,1,0,0,OK
phase2,27122,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27122_-1.root,314478,314479,1,0,314479,1,0,0,OK
phase2,27123,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27123_-1.root,293272,293273,1,0,293273,1,0,0,OK
phase2,27124,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27124_-1.root,315077,315078,1,0,315078,1,0,0,OK
phase2,27125,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27125_-1.root,268049,268050,1,0,268050,1,0,0,OK
phase2,27126,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27126_-1.root,125156,125157,1,0,125157,1,0,0,OK
phase2,27127,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27127_-1.root,451933,451934,1,0,451934,1,0,0,OK
phase2,27128,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27128_-1.root,102529,102530,1,0,102530,1,0,0,OK
phase2,27129,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27129_-1.root,517439,517440,1,0,517440,1,0,0,OK
phase2,27130,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27130_-1.root,306662,306663,1,0,306663,1,0,0,OK
phase2,27131,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27131_-1.root,321559,321560,1,0,321560,1,0,0,OK
phase2,27132,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27132_-1.root,763481,763482,1,0,763482,1,0,0,OK
phase2,27133,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27133_-1.root,3394078,3394079,1,0,3394079,1,0,0,OK
phase2,27134,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27134_-1.root,2483314,2483315,1,0,,,,0,OK
phase2,27135,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27135_-1.root,122382,122383,1,0,122383,1,0,0,OK
phase2,27136,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27136_-1.root,121295,121296,1,0,121296,1,0,0,OK
phase2,27137,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27137_-1.root,119580,119581,1,0,119581,1,0,0,OK
phase2,27138,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27138_-1.root,1322362,1322363,1,0,,,,0,OK
phase2,27139,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27139_-1.root,287429,287430,1,0,287430,1,0,0,OK
phase2,27140,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27140_-1.root,308880,308881,1,0,308881,1,0,0,OK
phase2,27141,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27141_-1.root,314295,314296,1,0,314296,1,0,0,OK
phase2,27142,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27142_-1.root,319811,319812,1,0,319812,1,0,0,OK
phase2,27143,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27143_-1.root,311781,311782,1,0,311782,1,0,0,OK
phase2,27144,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27144_-1.root,307212,307213,1,0,307213,1,0,0,OK
phase2,27145,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27145_-1.root,280256,280257,1,0,280257,1,0,0,OK
phase2,27146,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27146_-1.root,353716,353717,1,0,353717,1,0,0,OK
phase2,27147,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27147_-1.root,316450,316451,1,0,316451,1,0,0,OK
phase2,27148,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27148_-1.root,72673,72674,1,0,72674,1,0,0,OK
phase2,27149,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27149_-1.root,195168,195169,1,0,195169,1,0,0,OK
phase2,27150,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27150_-1.root,111765,111766,1,0,111766,1,0,0,OK
phase2,27151,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27151_-1.root,108022,108023,1,0,108023,1,0,0,OK
phase2,27152,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27152_-1.root,92921,92922,1,0,92922,1,0,0,OK
phase2,27153,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27153_-1.root,101744,101745,1,0,101745,1,0,0,OK
phase2,27154,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27154_-1.root,345175,345176,1,0,345176,1,0,0,OK
phase2,27155,PI-SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27155_-1.root,282427,282428,1,0,282428,1,0,0,OK
phase2,27156,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27156_-1.root,140243,140244,1,0,140244,1,0,0,OK
phase2,27157,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27157_-1.root,48950,48951,1,0,48951,1,0,0,OK
phase2,27158,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27158_-1.root,126421,126422,1,0,126422,1,0,0,OK
phase2,27159,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27159_-1.root,2247975,2247976,1,0,,,,0,OK
phase2,27160,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27160_-1.root,30587,30588,1,0,30588,1,0,0,OK
phase2,27161,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27161_-1.root,727630,727631,1,0,,,,0,OK
phase2,27162,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27162_-1.root,61882,61883,1,0,61883,1,0,0,OK
phase2,27163,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27163_-1.root,321722,321723,1,0,321723,1,0,0,OK
phase2,27164,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27164_-1.root,315458,315459,1,0,315459,1,0,0,OK
phase2,27165,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27165_-1.root,315967,315968,1,0,315968,1,0,0,OK
phase2,27166,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27166_-1.root,346049,346050,1,0,346050,1,0,0,OK
phase2,27167,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27167_-1.root,343566,343567,1,0,343567,1,0,0,OK
phase2,27168,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27168_-1.root,347694,347695,1,0,347695,1,0,0,OK
phase2,27169,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27169_-1.root,314764,314765,1,0,314765,1,0,0,OK
phase2,27170,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27170_-1.root,297981,297982,1,0,297982,1,0,0,OK
phase2,27171,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27171_-1.root,5723140,5723141,1,0,5723141,1,0,0,OK
phase2,27172,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27172_-1.root,206729,206730,1,0,206730,1,0,0,OK
phase2,27173,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27173_-1.root,194940,194941,1,0,194941,1,0,0,OK
phase2,27174,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27174_-1.root,2666838,2666839,1,0,,,,0,OK
phase2,27175,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27175_-1.root,2629332,2629333,1,0,,,,0,OK
phase2,27176,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27176_-1.root,92874,92875,1,0,92875,1,0,0,OK
phase2,27177,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27177_-1.root,89479,89480,1,0,89480,1,0,0,OK
phase2,27178,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27178_-1.root,92787,92788,1,0,92788,1,0,0,OK
phase2,27179,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27179_-1.root,1448199,1448200,1,0,,,,0,OK
phase2,27180,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27180_-1.root,334795,334796,1,0,334796,1,0,0,OK
phase2,27181,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27181_-1.root,297185,297186,1,0,297186,1,0,0,OK
phase2,27182,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27182_-1.root,353967,353968,1,0,353968,1,0,0,OK
phase2,27183,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27183_-1.root,365872,365873,1,0,365873,1,0,0,OK
phase2,27184,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27184_-1.root,363859,363860,1,0,363860,1,0,0,OK
phase2,27185,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27185_-1.root,382284,382285,1,0,382285,1,0,0,OK
phase2,27186,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27186_-1.root,98307,98308,1,0,98308,1,0,0,OK
phase2,27187,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27187_-1.root,73356,73357,1,0,73357,1,0,0,OK
phase2,27188,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27188_-1.root,123009,123010,1,0,123010,1,0,0,OK
phase2,27189,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27189_-1.root,20800,20801,1,0,20801,1,0,0,OK
phase2,27190,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27190_-1.root,30054,30055,1,0,30055,1,0,0,OK
phase2,27191,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27191_-1.root,30885,30886,1,0,30886,1,0,0,OK
phase2,27192,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27192_-1.root,628395,628396,1,0,,,,0,OK
phase2,27194,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27194_-1.root,1525691,1525692,1,0,,,,0,OK
phase2,27195,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27195_-1.root,18606,18607,1,0,18607,1,0,0,OK
phase2,27196,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27196_-1.root,18076,18077,1,0,18077,1,0,0,OK
phase2,27197,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27197_-1.root,210341,210342,1,0,,,,0,OK
phase2,27198,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27198_-1.root,27154,27155,1,0,27155,1,0,0,OK
phase2,27199,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27199_-1.root,27205,27206,1,0,27206,1,0,0,OK
phase2,27200,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27200_-1.root,19254,19255,1,0,19255,1,0,0,OK
phase2,27201,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27201_-1.root,60199,60200,1,0,60200,1,0,0,OK
phase2,27202,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27202_-1.root,61004,61005,1,0,61005,1,0,0,OK
phase2,27203,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27203_-1.root,69415,69416,1,0,69416,1,0,0,OK
phase2,27204,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27204_-1.root,74987,74988,1,0,74988,1,0,0,OK
phase2,27206,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27206_-1.root,69714,69715,1,0,69715,1,0,0,OK
phase2,27208,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27208_-1.root,63750,63751,1,0,63751,1,0,0,OK
phase2,27209,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27209_-1.root,70527,70528,1,0,70528,1,0,0,OK
phase2,27210,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27210_-1.root,67520,67521,1,0,67521,1,0,0,OK
phase2,27211,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27211_-1.root,65077,65078,1,0,65078,1,0,0,OK
phase2,27212,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27212_-1.root,64645,64646,1,0,64646,1,0,0,OK
phase2,27213,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27213_-1.root,860847,860848,1,0,860848,1,0,0,OK
phase2,27214,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27214_-1.root,767871,767872,1,0,,,,0,OK
phase2,27215,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27215_-1.root,2782721,2782722,1,0,,,,0,OK
phase2,27216,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27216_-1.root,20544,20545,1,0,20545,1,0,0,OK
phase2,27217,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27217_-1.root,20752,20753,1,0,20753,1,0,0,OK
phase2,27218,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27218_-1.root,20068,20069,1,0,20069,1,0,0,OK
phase2,27219,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27219_-1.root,19759,19760,1,0,19760,1,0,0,OK
phase2,27220,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27220_-1.root,215406,215407,1,0,,,,0,OK
phase2,27221,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27221_-1.root,54491,54492,1,0,54492,1,0,0,OK
phase2,27222,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27222_-1.root,66143,66144,1,0,66144,1,0,0,OK
phase2,27223,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27223_-1.root,67549,67550,1,0,67550,1,0,0,OK
phase2,27224,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27224_-1.root,69896,69897,1,0,69897,1,0,0,OK
phase2,27225,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27225_-1.root,68737,68738,1,0,68738,1,0,0,OK
phase2,27226,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27226_-1.root,69711,69712,1,0,69712,1,0,0,OK
phase2,27227,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27227_-1.root,79863,79864,1,0,79864,1,0,0,OK
phase2,27228,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27228_-1.root,69209,69210,1,0,69210,1,0,0,OK
phase2,27229,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27229_-1.root,68033,68034,1,0,68034,1,0,0,OK
phase2,27230,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27230_-1.root,70143,70144,1,0,70144,1,0,0,OK
phase2,27231,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27231_-1.root,69019,69020,1,0,69020,1,0,0,OK
phase2,27232,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27232_-1.root,20563,20564,1,0,20564,1,0,0,OK
phase2,27233,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27233_-1.root,20352,20353,1,0,20353,1,0,0,OK
phase2,27234,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27234_-1.root,20653,20654,1,0,20654,1,0,0,OK
phase2,27235,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27235_-1.root,20459,20460,1,0,20460,1,0,0,OK
phase2,27236,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27236_-1.root,62724,62725,1,0,62725,1,0,0,OK
phase2,27237,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27237_-1.root,140383,140384,1,0,140384,1,0,0,OK
phase2,27238,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27238_-1.root,139625,139626,1,0,139626,1,0,0,OK
phase2,27239,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27239_-1.root,134484,134485,1,0,134485,1,0,0,OK
phase2,27240,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27240_-1.root,151851,151852,1,0,151852,1,0,0,OK
phase2,27241,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27241_-1.root,150587,150588,1,0,150588,1,0,0,OK
phase2,27242,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27242_-1.root,145384,145385,1,0,145385,1,0,0,OK
phase2,27243,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27243_-1.root,146182,146183,1,0,146183,1,0,0,OK
phase2,27244,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27244_-1.root,150916,150917,1,0,150917,1,0,0,OK
phase2,27245,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27245_-1.root,140193,140194,1,0,140194,1,0,0,OK
phase2,27246,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27246_-1.root,141056,141057,1,0,141057,1,0,0,OK
phase2,27247,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27247_-1.root,933470,933471,1,0,,,,0,OK
phase2,27248,HMSDIS,hms,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/hms_coin_replay_production_27248_-1.root,2085492,2085493,1,0,,,,0,OK
phase2,27249,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27249_-1.root,107136,107137,1,0,107137,1,0,0,OK
phase2,27250,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27250_-1.root,105245,105246,1,0,105246,1,0,0,OK
phase2,27251,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27251_-1.root,106113,106114,1,0,106114,1,0,0,OK
phase2,27252,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27252_-1.root,116088,116089,1,0,116089,1,0,0,OK
phase2,27253,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27253_-1.root,117467,117468,1,0,117468,1,0,0,OK
phase2,27254,PI+SIDIS,coin,/net/cdaq/cdaql3data/cdaq/hallc-online-rsidis2025/ROOTfiles/coin_replay_production_27254_-1.root,112785,112786,1,0,112786,1,0,0,OK
