phase,run,run_type,replay_mode,root_file,t_entries,tsh_last_evnumber,tsh_difference,tsh_flag,tsp_last_evnumber,tsp_difference,tsp_flag,overall_flag,status
QA,27288,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27288_-1.root,66159,66160,1,0,66160,1,0,0,OK
QA,27289,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27289_-1.root,243957,243958,1,0,243958,1,0,0,OK
QA,27290,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27290_-1.root,148247,148248,1,0,148248,1,0,0,OK
QA,27291,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27291_-1.root,151508,151509,1,0,151509,1,0,0,OK
QA,27292,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27292_-1.root,124125,124126,1,0,124126,1,0,0,OK
QA,27293,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27293_-1.root,141473,141474,1,0,141474,1,0,0,OK
QA,27294,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27294_-1.root,146665,146666,1,0,146666,1,0,0,OK
QA,27295,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_27295_-1.root,1195940,1195941,1,0,,,,0,OK
QA,27297,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_27297_-1.root,2581724,2581725,1,0,,,,0,OK
QA,27298,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_27298_-1.root,504838,504839,1,0,,,,0,OK
QA,27299,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_27299_-1.root,4358337,4358338,1,0,,,,0,OK
QA,27300,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27300_-1.root,147423,147424,1,0,147424,1,0,0,OK
QA,27301,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27301_-1.root,142886,142887,1,0,142887,1,0,0,OK
QA,27302,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27302_-1.root,151832,151833,1,0,151833,1,0,0,OK
QA,27303,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27303_-1.root,137332,137333,1,0,137333,1,0,0,OK
QA,27304,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27304_-1.root,136061,136062,1,0,136062,1,0,0,OK
QA,27305,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27305_-1.root,136100,136101,1,0,136101,1,0,0,OK
QA,27306,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27306_-1.root,206290,206291,1,0,206291,1,0,0,OK
QA,27307,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27307_-1.root,132696,132697,1,0,132697,1,0,0,OK
QA,27308,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27308_-1.root,138386,138387,1,0,138387,1,0,0,OK
QA,27309,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27309_-1.root,90905,90906,1,0,90906,1,0,0,OK
QA,27310,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27310_-1.root,99540,99541,1,0,99541,1,0,0,OK
QA,27311,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27311_-1.root,95702,95703,1,0,95703,1,0,0,OK
QA,27312,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27312_-1.root,97344,97345,1,0,97345,1,0,0,OK
QA,27313,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27313_-1.root,86320,86321,1,0,86321,1,0,0,OK
QA,27314,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27314_-1.root,91474,91475,1,0,91475,1,0,0,OK
QA,27315,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27315_-1.root,90637,90638,1,0,90638,1,0,0,OK
QA,27316,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27316_-1.root,92768,92769,1,0,92769,1,0,0,OK
QA,27317,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27317_-1.root,115507,115508,1,0,115508,1,0,0,OK
QA,27318,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27318_-1.root,86809,86810,1,0,86810,1,0,0,OK
QA,27319,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27319_-1.root,95038,95039,1,0,95039,1,0,0,OK
QA,27320,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27320_-1.root,24322,24323,1,0,24323,1,0,0,OK
QA,27321,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27321_-1.root,22381,22382,1,0,22382,1,0,0,OK
QA,27322,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27322_-1.root,25371,25372,1,0,25372,1,0,0,OK
QA,27323,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27323_-1.root,22844,22845,1,0,22845,1,0,0,OK
QA,27324,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27324_-1.root,137388,137389,1,0,137389,1,0,0,OK
QA,27326,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27326_-1.root,139389,139390,1,0,139390,1,0,0,OK
QA,27327,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27327_-1.root,137634,137635,1,0,137635,1,0,0,OK
QA,27328,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27328_-1.root,141413,141414,1,0,141414,1,0,0,OK
QA,27329,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27329_-1.root,123539,123540,1,0,123540,1,0,0,OK
QA,27330,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27330_-1.root,114653,114654,1,0,114654,1,0,0,OK
QA,27331,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27331_-1.root,125008,125009,1,0,125009,1,0,0,OK
QA,27332,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27332_-1.root,197751,197752,1,0,197752,1,0,0,OK
QA,27333,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27333_-1.root,140615,140616,1,0,140616,1,0,0,OK
QA,27334,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27334_-1.root,145082,145083,1,0,145083,1,0,0,OK
QA,27335,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27335_-1.root,139932,139933,1,0,139933,1,0,0,OK
QA,27336,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27336_-1.root,131809,131810,1,0,131810,1,0,0,OK
QA,27337,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27337_-1.root,128806,128807,1,0,128807,1,0,0,OK
QA,27338,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27338_-1.root,150204,150205,1,0,150205,1,0,0,OK
QA,27339,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27339_-1.root,146137,146138,1,0,146138,1,0,0,OK
QA,27340,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27340_-1.root,135491,135492,1,0,135492,1,0,0,OK
QA,27341,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27341_-1.root,141717,141718,1,0,141718,1,0,0,OK
QA,27342,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27342_-1.root,63983,63984,1,0,63984,1,0,0,OK
QA,27343,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27343_-1.root,140223,140224,1,0,140224,1,0,0,OK
QA,27344,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27344_-1.root,156160,156161,1,0,156161,1,0,0,OK
QA,27345,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27345_-1.root,137775,137776,1,0,137776,1,0,0,OK
QA,27347,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27347_-1.root,142741,142742,1,0,142742,1,0,0,OK
QA,27348,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27348_-1.root,148068,148069,1,0,148069,1,0,0,OK
QA,27349,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27349_-1.root,180327,180328,1,0,180328,1,0,0,OK
QA,27350,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27350_-1.root,190046,190047,1,0,190047,1,0,0,OK
QA,27355,HMSHEE,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_27355_-1.root,2686963,2686964,1,0,,,,0,OK
QA,27358,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27358_-1.root,98112,98113,1,0,98113,1,0,0,OK
QA,27372,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_27372_-1.root,792046,792047,1,0,,,,0,OK
QA,27376,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27376_-1.root,23294,23295,1,0,23295,1,0,0,OK
QA,27389,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27389_-1.root,93993,93994,1,0,93994,1,0,0,OK
QA,27396,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27396_-1.root,23869,23870,1,0,23870,1,0,0,OK
QA,27409,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27409_-1.root,124342,124343,1,0,124343,1,0,0,OK
QA,27414,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27414_-1.root,114844,114845,1,0,114845,1,0,0,OK
QA,27418,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27418_-1.root,82604,82605,1,0,82605,1,0,0,OK
QA,27419,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27419_-1.root,60918,60919,1,0,60919,1,0,0,OK
QA,27437,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27437_-1.root,33260,33261,1,0,33261,1,0,0,OK
QA,27440,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27440_-1.root,108901,108902,1,0,108902,1,0,0,OK
QA,27442,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27442_-1.root,407675,407676,1,0,407676,1,0,0,OK
QA,27445,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27445_-1.root,453123,453124,1,0,453124,1,0,0,OK
QA,27446,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27446_-1.root,455264,455265,1,0,455265,1,0,0,OK
QA,27447,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27447_-1.root,437885,437886,1,0,437886,1,0,0,OK
QA,27504,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27504_-1.root,144775,144776,1,0,144776,1,0,0,OK
QA,27518,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_27518_-1.root,1897848,1897849,1,0,,,,0,OK
QA,27532,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_27532_-1.root,1894072,1894073,1,0,,,,0,OK
QA,27541,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27541_-1.root,64667,64668,1,0,64668,1,0,0,OK
QA,27562,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27562_-1.root,11163,11164,1,0,11164,1,0,0,OK
QA,27605,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27605_-1.root,104145,104146,1,0,104146,1,0,0,OK
QA,27610,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27610_-1.root,119555,119556,1,0,119556,1,0,0,OK
QA,27641,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27641_-1.root,98270,98271,1,0,98271,1,0,0,OK
QA,27644,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27644_-1.root,3835,3836,1,0,3836,1,0,0,OK
QA,27693,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27693_-1.root,178895,178896,1,0,178896,1,0,0,OK
QA,27703,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27703_-1.root,183981,183982,1,0,183982,1,0,0,OK
QA,27706,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27706_-1.root,177218,177219,1,0,177219,1,0,0,OK
QA,27707,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27707_-1.root,185434,185435,1,0,185435,1,0,0,OK
QA,27733,HMSHEEP,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27733_-1.root,49501,49502,1,0,49502,1,0,0,OK
QA,27749,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27749_-1.root,311239,311240,1,0,311240,1,0,0,OK
QA,27756,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27756_-1.root,3377215,3377216,1,0,3377216,1,0,0,OK
QA,27758,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27758_-1.root,3204756,3204757,1,0,3204757,1,0,0,OK
QA,27761,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_27761_-1.root,1458393,1458394,1,0,,,,0,OK
QA,27763,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27763_-1.root,499806,499807,1,0,499807,1,0,0,OK
QA,27765,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27765_-1.root,185167,185168,1,0,185168,1,0,0,OK
QA,27796,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27796_-1.root,426551,426552,1,0,426552,1,0,0,OK
QA,27798,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_27798_-1.root,2974834,2974835,1,0,,,,0,OK
QA,27806,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27806_-1.root,527390,527391,1,0,527391,1,0,0,OK
QA,27811,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27811_-1.root,557416,557417,1,0,557417,1,0,0,OK
QA,27816,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27816_-1.root,663688,663689,1,0,663689,1,0,0,OK
QA,27819,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27819_-1.root,329534,329535,1,0,329535,1,0,0,OK
QA,27833,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27833_-1.root,414974,414975,1,0,414975,1,0,0,OK
QA,27857,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_27857_-1.root,2032971,2032972,1,0,,,,0,OK
QA,27888,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27888_-1.root,137748,137749,1,0,137749,1,0,0,OK
QA,27936,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27936_-1.root,51438,51439,1,0,51439,1,0,0,OK
QA,27948,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27948_-1.root,91035,91036,1,0,91036,1,0,0,OK
QA,28012,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28012_-1.root,1420435,1420436,1,0,,,,0,OK
QA,28048,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28048_-1.root,38284,38285,1,0,38285,1,0,0,OK
QA,28059,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28059_-1.root,86864,86865,1,0,86865,1,0,0,OK
QA,28078,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28078_-1.root,682916,682917,1,0,682917,1,0,0,OK
QA,28086,SHMSHEEP,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28086_-1.root,53852,53853,1,0,53853,1,0,0,OK
QA,28091,HMSHEEP,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28091_-1.root,43811,43812,1,0,43812,1,0,0,OK
QA,28108,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28108_-1.root,384636,384637,1,0,384637,1,0,0,OK
QA,28112,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28112_-1.root,2858311,2858312,1,0,2858312,1,0,0,OK
QA,28125,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28125_-1.root,1601016,1601017,1,0,1601017,1,0,0,OK
QA,28134,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28134_-1.root,1692069,1692070,1,0,1692070,1,0,0,OK
QA,28139,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28139_-1.root,1020734,1020735,1,0,1020735,1,0,0,OK
QA,28154,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28154_-1.root,1222620,1222621,1,0,1222621,1,0,0,OK
QA,28180,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28180_-1.root,868325,868326,1,0,868326,1,0,0,OK
QA,28181,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28181_-1.root,811640,811641,1,0,811641,1,0,0,OK
QA,28182,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28182_-1.root,637487,637488,1,0,637488,1,0,0,OK
QA,28183,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28183_-1.root,857743,857744,1,0,857744,1,0,0,OK
QA,28184,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28184_-1.root,65325,65326,1,0,65326,1,0,0,OK
QA,28185,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28185_-1.root,74118,74119,1,0,74119,1,0,0,OK
QA,28186,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28186_-1.root,70189,70190,1,0,70190,1,0,0,OK
QA,28187,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28187_-1.root,933598,933599,1,0,933599,1,0,0,OK
QA,28188,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28188_-1.root,1016255,1016256,1,0,1016256,1,0,0,OK
QA,28189,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28189_-1.root,961074,961075,1,0,961075,1,0,0,OK
QA,28190,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28190_-1.root,1015842,1015843,1,0,1015843,1,0,0,OK
QA,28191,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28191_-1.root,143314,143315,1,0,143315,1,0,0,OK
QA,28192,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28192_-1.root,99953,99954,1,0,99954,1,0,0,OK
QA,28193,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28193_-1.root,781895,781896,1,0,781896,1,0,0,OK
QA,28194,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28194_-1.root,813849,813850,1,0,813850,1,0,0,OK
QA,28195,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28195_-1.root,928634,928635,1,0,928635,1,0,0,OK
QA,28196,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28196_-1.root,651884,651885,1,0,651885,1,0,0,OK
QA,28197,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28197_-1.root,651009,651010,1,0,651010,1,0,0,OK
QA,28198,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28198_-1.root,699700,699701,1,0,699701,1,0,0,OK
QA,28199,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28199_-1.root,869410,869411,1,0,869411,1,0,0,OK
QA,28200,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28200_-1.root,951048,951049,1,0,951049,1,0,0,OK
QA,28201,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28201_-1.root,947404,947405,1,0,947405,1,0,0,OK
